player name,id,team,position,GW 1,GW 2,GW 3,GW 4,GW 5,GW 6,GW 7,GW 8,GW 9,GW 10,GW 11,GW 12,GW 13,GW 14,GW 15,GW 16,GW 17,GW 18,GW 19,GW 20,GW 21,GW 22,GW 23,GW 24,GW 25,GW 26,GW 27,GW 28,GW 29,GW 30,GW 31,GW 32,GW 33,GW 34,GW 35,GW 36,GW 37
Langley,606,Newcastle,Goalkeeper,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brewster,262,Sheffield Utd,Forward,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0
Sharp,343,Sheffield Utd,Forward,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McGoldrick,344,Sheffield Utd,Forward,1.0,1.0,2.0,8.0,2.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,6.0,1.0,0.0,,1.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0
Basham,345,Sheffield Utd,Defender,1.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
Fleck,346,Sheffield Utd,Midfielder,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,3.0,6.0,5.0,2.0,1.0,2.0,0.0,2.0,5.0,1.0,2.0,,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
Stevens,347,Sheffield Utd,Defender,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,,1.0,1.0,1.0,5.0,0.0,1.0,6.0,1.0
Moore,348,Sheffield Utd,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norwood,349,Sheffield Utd,Midfielder,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0
Foderingham,350,Sheffield Utd,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baldock,351,Sheffield Utd,Defender,1.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,,1.0,1.0,2.0,5.0,0.0,1.0,5.0,0.0
Jack Robinson,352,Sheffield Utd,Defender,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
Egan,353,Sheffield Utd,Defender,0.0,-2.0,0.0,1.0,2.0,1.0,2.0,-1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,7.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,7.0,-1.0,1.0,6.0,2.0
O'Connell,354,Sheffield Utd,Defender,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lundstram,355,Sheffield Utd,Midfielder,2.0,-1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,-2.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Osborn,356,Sheffield Utd,Midfielder,0.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,10.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0
McBurnie,357,Sheffield Utd,Forward,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mousset,359,Sheffield Utd,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Berge,360,Sheffield Utd,Midfielder,1.0,2.0,2.0,1.0,2.0,7.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Burke,424,Sheffield Utd,Midfielder,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
Freeman,477,Sheffield Utd,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramsdale,483,Sheffield Utd,Goalkeeper,1.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,13.0,2.0,1.0,,4.0,1.0,3.0,9.0,2.0,3.0,10.0,3.0
Ampadu,509,Sheffield Utd,Defender,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,8.0,0.0,-2.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Bogle,510,Sheffield Utd,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0
Lowe,511,Sheffield Utd,Defender,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jagielka,529,Sheffield Utd,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Verrips,580,Sheffield Utd,Goalkeeper,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,603,Sheffield Utd,Defender,,,,,,,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,-1.0,,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0
Hackford,618,Sheffield Utd,Forward,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gordon,646,Sheffield Utd,Defender,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ndiaye,656,Sheffield Utd,Midfielder,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunt,657,Sheffield Utd,Midfielder,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maguire,670,Sheffield Utd,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jebbison,699,Sheffield Utd,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,2.0
Boyes,704,Sheffield Utd,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Seriki,705,Sheffield Utd,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Walcott,148,Southampton,Midfielder,0.0,0.0,0.0,1.0,5.0,0.0,5.0,6.0,7.0,2.0,2.0,3.0,9.0,2.0,3.0,3.0,3.0,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,2.0,,0.0,2.0,6.0,2.0
Minamino,258,Southampton,Midfielder,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,7.0,2.0,10.0,0.0,3.0,2.0,,0.0,0.0,0.0,,1.0,2.0,2.0,0.0
Long,361,Southampton,Forward,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Bertrand,362,Southampton,Defender,2.0,-1.0,8.0,6.0,1.0,6.0,2.0,0.0,2.0,1.0,2.0,6.0,1.0,2.0,6.0,5.0,5.0,,0.0,0.0,2.0,-2.0,4.0,1.0,3.0,2.0,8.0,4.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0
McCarthy,363,Southampton,Goalkeeper,2.0,0.0,6.0,9.0,1.0,6.0,3.0,6.0,7.0,2.0,2.0,6.0,3.0,3.0,6.0,9.0,0.0,,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,,0.0,0.0,1.0,,5.0,0.0,2.0,2.0
Oriol Romeu,364,Southampton,Midfielder,2.0,0.0,3.0,11.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,1.0,0.0,3.0,0.0,,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Redmond,365,Southampton,Midfielder,2.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,3.0,1.0,,13.0,2.0,1.0,,2.0,6.0,2.0,1.0
Ings,366,Southampton,Forward,2.0,11.0,9.0,2.0,7.0,10.0,6.0,0.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,2.0,9.0,,0.0,2.0,2.0,2.0,2.0,8.0,3.0,2.0,1.0,0.0,,11.0,2.0,6.0,,0.0,13.0,1.0,1.0
Stephens,367,Southampton,Defender,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,,1.0,1.0,2.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,3.0,2.0,1.0
Armstrong,368,Southampton,Midfielder,0.0,2.0,3.0,6.0,0.0,3.0,5.0,10.0,2.0,2.0,2.0,8.0,2.0,0.0,3.0,1.0,3.0,,2.0,8.0,2.0,1.0,0.0,6.0,2.0,1.0,10.0,2.0,,7.0,2.0,2.0,,5.0,7.0,2.0,2.0
Vestergaard,369,Southampton,Defender,1.0,0.0,6.0,7.0,7.0,6.0,7.0,6.0,2.0,1.0,9.0,7.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,8.0,1.0,,1.0,1.0,1.0,,-2.0,2.0,2.0,1.0
Ward-Prowse,370,Southampton,Midfielder,2.0,2.0,3.0,3.0,2.0,11.0,17.0,3.0,2.0,11.0,5.0,3.0,2.0,1.0,3.0,3.0,6.0,,2.0,5.0,1.0,2.0,9.0,2.0,4.0,2.0,18.0,2.0,,2.0,-1.0,5.0,,10.0,4.0,6.0,2.0
Gunn,371,Southampton,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Boufal,372,Southampton,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Sims,374,Southampton,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Walker-Peters,375,Southampton,Defender,1.0,3.0,6.0,5.0,1.0,5.0,1.0,9.0,3.0,1.0,5.0,6.0,2.0,2.0,8.0,5.0,6.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,,1.0,1.0,1.0,,2.0,3.0,5.0,1.0
Bednarek,376,Southampton,Defender,1.0,0.0,8.0,6.0,1.0,6.0,1.0,6.0,2.0,8.0,2.0,12.0,1.0,2.0,9.0,7.0,7.0,,1.0,1.0,2.0,-7.0,0.0,0.0,3.0,2.0,6.0,1.0,,1.0,1.0,1.0,,2.0,1.0,0.0,0.0
Adams,377,Southampton,Forward,2.0,1.0,5.0,2.0,11.0,8.0,5.0,7.0,7.0,2.0,2.0,8.0,5.0,2.0,2.0,1.0,0.0,,2.0,2.0,1.0,2.0,5.0,1.0,3.0,2.0,12.0,8.0,,1.0,1.0,2.0,,2.0,13.0,9.0,1.0
Valery,378,Southampton,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Smallbone,379,Southampton,Midfielder,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Vokins,380,Southampton,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Obafemi,381,Southampton,Forward,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,0.0,0.0
Djenepo,382,Southampton,Midfielder,1.0,5.0,3.0,5.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,0.0,,0.0,1.0,0.0,2.0
Salisu,479,Southampton,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,,1.0,0.0,1.0,,2.0,1.0,2.0,1.0
Forster,523,Southampton,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,,2.0,2.0,0.0,,0.0,10.0,0.0,0.0
Tella,524,Southampton,Midfielder,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,,0.0,1.0,2.0,,1.0,2.0,11.0,3.0
Diallo,565,Southampton,Midfielder,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0
N'Lundulu,590,Southampton,Forward,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0
Ramsay,598,Southampton,Defender,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Chauke,624,Southampton,Midfielder,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lewis,625,Southampton,Goalkeeper,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Ferry,634,Southampton,Midfielder,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Tchaptchet,635,Southampton,Defender,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Watts,636,Southampton,Midfielder,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jankewitz,643,Southampton,Midfielder,,,,,,,,,,,,,,,,,,,,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Finnigan,655,Southampton,Midfielder,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lloris,383,Spurs,Goalkeeper,3.0,2.0,2.0,2.0,1.0,9.0,2.0,6.0,10.0,10.0,6.0,3.0,5.0,2.0,3.0,,7.0,3.0,3.0,2.0,2.0,2.0,6.0,2.0,1.0,16.0,2.0,1.0,6.0,2.0,2.0,6.0,,6.0,2.0,8.0,2.0
Rose,384,Spurs,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Sissoko,385,Spurs,Midfielder,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0
Alderweireld,386,Spurs,Defender,2.0,0.0,0.0,0.0,1.0,8.0,2.0,7.0,6.0,0.0,6.0,2.0,1.0,-1.0,0.0,,13.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,3.0,,6.0,1.0,6.0,1.0
Lamela,387,Spurs,Midfielder,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,,1.0,1.0,0.0,0.0
Kane,388,Spurs,Forward,2.0,21.0,5.0,16.0,16.0,5.0,6.0,9.0,4.0,2.0,12.0,9.0,2.0,2.0,2.0,,12.0,8.0,9.0,1.0,0.0,0.0,8.0,2.0,2.0,8.0,19.0,2.0,7.0,13.0,2.0,12.0,,2.0,2.0,8.0,2.0
Aurier,389,Spurs,Defender,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,6.0,6.0,7.0,2.0,1.0,1.0,0.0,,0.0,2.0,8.0,1.0,0.0,2.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,,14.0,1.0,0.0,0.0
Son,390,Spurs,Midfielder,2.0,24.0,1.0,18.0,13.0,11.0,2.0,3.0,10.0,3.0,13.0,5.0,9.0,2.0,3.0,,13.0,2.0,5.0,2.0,2.0,2.0,10.0,2.0,2.0,14.0,5.0,1.0,0.0,1.0,7.0,12.0,,12.0,7.0,3.0,2.0
Dier,391,Spurs,Defender,2.0,1.0,2.0,2.0,0.0,6.0,2.0,6.0,7.0,6.0,6.0,2.0,1.0,0.0,2.0,,6.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,1.0,6.0,1.0
Lucas Moura,392,Spurs,Midfielder,2.0,2.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,8.0,9.0,2.0,5.0,9.0,2.0,5.0,6.0,,0.0,0.0,0.0,0.0
Gazzaniga,393,Spurs,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Alli,394,Spurs,Midfielder,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,,3.0,5.0,3.0,2.0
Davies,395,Spurs,Defender,2.0,1.0,2.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,,6.0,0.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Højbjerg,396,Spurs,Midfielder,1.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,,2.0,1.0,5.0,7.0,2.0,1.0,9.0,2.0,1.0,6.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,14.0,1.0
Winks,397,Spurs,Midfielder,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,2.0
Sánchez,398,Spurs,Defender,0.0,1.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,15.0,2.0,0.0,6.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
Sessegnon,399,Spurs,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Bergwijn,400,Spurs,Midfielder,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,,6.0,0.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,4.0,0.0,0.0,9.0
Fernandes,401,Spurs,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Tanganga,402,Spurs,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,5.0,1.0
